Data Scientist,ADP,"Atlanta, GA, US","As the original cloud service,  ADP collects and processes the data to support the payrolls and W-2s of roughly 1 in 6 US citizens. ADP is also the market leader across the full spectrum of Human Capital Management. Starting with the employee recruiting process; ADP collects the employment behavior data on an employee's benefit elections, timecard management, performance and compensation reviews, competency assessments, and succession planning. When an employee ultimately moves on in their career from one company to the next... chances are they will start again at an ADP client.  With Data as its middle name; ADP is poised to change the game of human behavior analytics pertaining to a company's employees. ADP Data Cloud provides its clients not only the ability to read the pulse of its own human capital...but also provides the information on how they stack up within their industry, along with the best courses of action in order to achieve its goals through quantifiable insights.  Through ADP's Data Platform, the Data Science team is looking for a Lead Data Engineer to help collect, cleanse, and explore data to find the patterns and signals across the ADP data sources. The goal of the team is to explore and to build intelligent systems assisting ADP's clients to optimize their workforce. ADP Analytics is utilizing cutting edge technologies to collect, cleanse, analyze and understand data that transcends the +500k clients who utilize our products. The desired candidate will have skills across numerous technologies such as Machine Learning and Data Mining, Statistics, Hadoop, NoSQL Database, and other advanced data modeling.    Position Summary    We are looking for a candidate who can lead our team in the area of Data Science. The candidate will deliver solutions that will drive desired business outcomes using data science tools and methodologies. The candidate will also help transform our data engineering team into the go-to organization for data engineering, analytics and visualizations. The candidate will work with technologies and tools such SQL Server, SSAS/Cognos cube development. The ideal candidate will have a passion for data, be inquisitive and repeatedly ask why, like to tell stories, enjoy interacting with others, not be afraid to fail or ask for help and want to be part of a highly performing agile team.    Responsibilities     Intimately work with and get to know data using various data discovery and profiling techniques and tools  Learn what our business partners do and apply analytics and visualizations to impact their goals and objectives in a positive way and drive desired behaviors  Deliver solutions that are appropriate for your audience from members of the Executive Committee to middle managers to operations teams  Lead design sessions with all levels of the organization to understand their wants and needs and to gather the appropriate information that will inform the solutions you provide  Be an active member of our Agile team, participating in all ceremonies and continuous improvement activities  Embrace learning, innovation and disruption in a continually changing world where new technologies and techniques are introduced on a continual basis  Mentor and coach the team through its data science learning curve      Qualifications     4+ years of experience with advanced analytical techniques to forecast or predict future outcomes as well as reveal hidden patterns and meaning  4+ years of in-depth experience with data discovery, data profiling and data analysis  2+ years of experience writing complex SQL queries  Ability to work independently as well as on a team  Pays attention to detail, is value and results oriented and driven  Always gives 110% no matter what the task, takes pride in their work  Good communication skills, can convey a message, make a point and more importantly listen  Basic knowledge of how Finance, Sales and HR organizations work a plus  Experience with the following or something similar a plus; Python, R, TOAD, AWS, Tableau, Tableau Prep  4-year bachelor's degree in Engineering / Computer Science / Math or related field   #LITECH  We're designing a better way to work, so you can achieve what you're working for. Consistently named one of the 'Most Admired Companies' by FORTUNE® Magazine, and recognized by DiversityInc® as one of the 'Top 50 Companies for Diversity,' ADP works with more than 740,000 organizations across the globe to help their people work smarter, embrace new challenges, and unleash their talent. ""Always Designing for People"" means we're creating platforms that will transform how great work gets done, so together we can unlock a world of opportunity.  At ADP, we believe that diversity fuels innovation. ADP is committed to equal employment opportunities regardless of race, color, genetic information, creed, religion, sex, sexual orientation, gender identity, lawful alien status, national origin, age, marital status, or protected veteran status. We support an inclusive workplace where associates excel based on personal merit, qualifications, experience, ability, and job performance."
Data Scientist,Cardlytics,"Atlanta, GA, US","The big picture   Cardlytics makes marketing more relevant and measurable through our Purchase IntelligenceTM platform. With purchase data from more than 2,000 financial institutions (FIs), Cardlytics has a secure view into where and when consumers are spending their money. By applying advanced analytics to this massive aggregation of purchase data, we make it actionable, helping marketers/ advertisers identify, reach and influence likely buyers at scale, and measure the true sales impact of their marketing spend.    About The Role    This role will be a key team member of the data science group. You will work with the latest machine learning and AI frameworks building model solutions to critical business needs within the company. You will work with spend datasets and advertising campaign datasets that exceed terabytes in size. You will apply deep learning skills to model consumer behavior at scale and will pay a machine learning expert role in the analytics department. You will write and maintain complex SQL and Python programs to execute your model pipelines.  This is a great opportunity to join a growing team. Specifically, you will be involved in     Learning cutting technologies and data science skills   Working with an experienced and passionate team of data science professionals   Working with a large and comprehensive set of customer purchase data.         What You Will Accomplish      The Data Scientist will be a subject-matter expert on various analytical tools such statistical programming languages, deep learning, and machine-learning algorithms and provide this expertise throughout Cardlytics as needed   The Data Scientist will create, test, and deploy models that will impact new lines of business for the company   Learn new practices, design iterative learning and development cycles, and deliver prototypes to other groups for deployment into production and operations   Build full scale data science models for production       Skills And Experiences That Will Make You Successful      Bachelor’s degree in Statistics, Engineering, Decision Sciences, or similar field (Graduate degree preferred)   2+ years of proven success in a position of similar responsibilities or equivalent research time in an academic environment   Knowledge of advanced statistical modeling, testing, data mining, and data science techniques   Advanced skills in modeling frameworks including Scikit-learn, PyTorch, and TensorFlow   Highly proficient in Python and SQL   Proficiency in Linux working in shell   Experience with H2O, Data Robot or other automated AI tools are a plus   Experience with Tableau and other data visualization is preferred   Strong scientific approach to problem-solving   Excellent organizational, analytical and problem-solving skills   Ability to communicate complex results in a simple and concise manner to others   Ability to excel in a fast-paced, startup environment   Proficient in the use of Python or other leading statistical software/languages   Proficient in scripting processes in a Linux environment   Proficient with Data Sciences frameworks such as SkLearn, Tensorflow, and Pytorch.   Ability with Java a plus.   Experience with Python test automation frameworks a plus"
Data Scientist,State Farm ®,"Dunwoody, GA, US","One Company...Many Careers!     Requisition ID    req11080    Job Title    Data Scientist    Number Of Openings    3    Job Category    Professional/Technical    Employment Type    Regular Full-Time   Why Join Our Team?   For over 95 years, data has been key to State Farm. As a member of our data science team, you will work across the organization to solve business problems and help achieve business strategies. You will employ sophisticated, statistical approaches and state of the art technology. You will build and refine our tools/techniques and engage with internal stakeholders across the organization to improve our products &amp; services.    A Day In The Life Of a Data Scientist    Implementing solutions is critical for success. You will do problem identification, solution proposal &amp; presentation to a wide variety of management &amp; technical audiences. This challenging career requires you to work on multiple concurrent projects in a community setting, developing yourself and others, and advancing data science both at State Farm and externally.    Data Scientist Skills &amp; Professional Experience Preferred     Completed Masters, other advanced degrees, and three (3) to five (5) years' experience in an analytical field such as data science, quantitative marketing, statistics, operations research, management science, industrial engineering, economics, etc.   Knowledge in machine learning methods including at least one of the following:   Time series analysis;   Cluster analysis  Tree based algorithms  Generalized linear models, or neural networks    Excellent communication skills and the ability to manage multiple, diverse stakeholders across businesses and leadership levels  Exercise sound judgment to diagnose and resolve problems within an area of expertise  Experience with SQL and Python, R, or SAS  Experience with unstructured data sets: text analytics, image recognition, audio analysis, etc.   Familiarity with MapReduce or SPARK  Familiarity with experimental design for business experiments  Familiarity with version control systems, such as Git     Locations:     Atlanta, Georgia    State Farm's Hub is located in Park Center with direct access to the Dunwoody MARTA station. The Hub is a pedestrian-friendly environment with lots of retail &amp; dining options, day care, and recreation providing valuable resources for qualified employees.    Dallas, Texas    Everything is big in Texas, including opportunities at State Farm! Our CityLine Hub location offers easy access to DART, lots of parking and a wide variety of healthy dining options.    Phoenix, Arizona    Phoenix is hot! Looking for a cool job? Our Marina Heights Hub is conveniently located on Tempe Town Lake in close proximity to downtown Tempe. It can be accessed by car, bus, light rail, bike share and soon the Tempe street car!    Bloomington, Illinois    Home to State Farm's Corporate Headquarters - Bloomington offers a fun, family-friendly, mid-sized community and boasts an average 15 minute rush hour commute. The community is very active and is home to two universities: Illinois State University and Illinois Wesleyan.    Champaign, Illinois    Home to State Farm's Research &amp; Development Center which is located on the campus of the University of Illinois. This micro-urban community is wonderfully diverse and offers recreational parks, fine dining, festivals and other events hosted by the State Farm Center. Champaign offers low commute times and is within a reasonable commute to our Corporate Headquarters.    What's In It For You     Comprehensive benefits package, competitive pay and bonus potential  401k and fully funded pension plan - yes, Both!  Tuition Reimbursement program - we support opportunities for you to learn and grow  A Learning Culture: mentoring, conferences, development day i.e. online courses, research papers and more.   Volunteer opportunities: get involved and join the Neighborhood of Good!  Diversity and Inclusion: We are one team and it is simply the right thing to do.   Dress for your day philosophy  Learn more about our benefits at State Farm Careers!     State Farm does not currently have a business need to consider candidates who require Visa Sponsorship***   We are not just offering a job but a meaningful career! We’re here to help life go right®    Join our passionate team!     SFARM  JT18  PM18"
"Associate Data Scientist, Online",The Home Depot,"Atlanta, GA, US","Position Purpose    At HomeDepot.com, our award-winning e-Commerce team is blazing a trail of retail shopping innovation by leveraging cutting-edge technology with our 2,200+ store locations and a relentless focus on customer service. We have been named one of the world's most innovative companies and we are on a mission to provide the best interconnected shopping experience to our consumers. To do so, we need more dreamers, innovators and big thinkers passionate about re-imagining the future of retail. Interested in making history with us? If so, apply today to experience what it’s like to be a part of our HomeDepot.com team. Who knows? Your next big idea may just change the future of retail!  The candidate will be generating ideas for exploratory analysis to shape future projects and provide recommendations for actions, leading the development of models and techniques to deliver personalized experiences for our customers, leveraging data to perform intensive analysis across all areas of our business to drive product development. This role will ensure that the analysis results drives next iteration of changes to product functionality on desktop, mobile web and mobile app platforms. He or She will be working with cross-functional teams and present findings to senior management to drive business decisions.    Major Tasks, Responsibilities And Key Accountabilities     50% - Establish scalable, efficient processes for large scale data analyses, model development and model implementation  30% - Design and develop algorithms and models to use against large datasets to create business insights  20%-Present analysis and resulting recommendations to senior management; Leverage data to present a compelling business case to optimize investments and operations    NATURE AND SCOPE    This position reports to Sr Manager, Data Science Online  This position has no Direct Reports      Environment     Located in a comfortable indoor area. Any unpleasant conditions would be infrequent and not objectionable.      Travel     Typically requires overnight travel less than 10% of the time.      Minimum Qualifications    Must be eighteen years of age or older. Must be legally permitted to work in the United States.    Education Required    The knowledge, skills and abilities typically acquired through the completion of a bachelor's degree program or equivalent degree in a field of study related to the job.   Years of Relevant Work Experience : 2 years    Physical Requirements    Most of the time is spent sitting in a comfortable position and there is frequent opportunity to move about. On rare occasions there may be a need to move or lift light articles.    Additional Qualifications    B.S. in Computer Science, Math, Engineering, Finance, or related quantitative field.    Preferred Qualifications      2 years of experience in data mining and statistical analysis   Previous work experience in ecommerce   Experience with large-scale data analysis and a demonstrated ability to identify key insights from data to solve business problems     Knowledge, Skills, Abilities And Competencies      Ability to build scalable systems that analyze huge data sets and make actionable recommendations   Strong communication and data presentation skills   Ability to quickly adapt to new technologies, tools and techniques   Flexible and responsive; able to perform in a fast paced, dynamic work environment and meet aggressive deadlines   Ability to work with technical and non-technical team members"
"Data Analyst, Flight Operations Analysis and Performance",Delta Air Lines,"Atlanta, GA, US","Operations Analysis and Performance (OAP) is seeking a data analyst to join a highly effective analytical team that delivers strong strategic, operational, and financial results. This position will support the Flight Operations organization as it strives to optimize Delta's industry-leading pilots to successfully and cost efficiently operate over 3,000 daily flights across six continents, driving positive customer experiences and improving Delta's position as a beloved worldwide consumer brand.  Operations Analysis and Performance is a high energy, high visibility data analytics organization that is embedded within the operational divisions at Delta to drive continuous improvement in customer satisfaction, operational performance, financial performance, and employee satisfaction through robust data analysis, data visualization, data strategy development, and leveraging new tools and technology.  The successful candidate will espouse Delta's core values of Honesty, Integrity, Respect, and Perseverance. Additionally, they will exhibit strategic vision, strong analytical/process skills, a bias for action, and the ability to partner with operational leaders to influence strategy, improve the Delta customer experience, improve operational reliability, and drive results.    Key Responsibilities     Leveraging data analytics to create tools and reporting that help Flight Operations identify efficiency opportunities to successfully manage an annual budget of over $4B  Coordinate goal setting for all aspects of Flight Operations, driving consistency in the application of data as a management system through standardized reporting, analysis, and data visualization  Partner with operational leadership to identify opportunities for improvement and develop data-driven execution plans to implement those strategies  Provide insight and visibility to how pilot resources are utilized during the operational day to improve operational decision making and manage crew costs  Work collaboratively and cross-divisionally to drive improvement in the overall analytical support of Flight Operations and Delta operations worldwide  Design and leverage the development of new data sources to provide new perspectives of performance and identify new opportunities for continuous improvement    Bachelor's degree in Data Analytics, Engineering, Business, Finance or related analytical field required  Experience with using data analytics software tools, such as SAS or Python, to analyze large data sets required  Previous experience identifying, cleaning, and structuring new data sources a plus  Must have strong business acumen, statistical, analytical, and problem solving skills, and able to manage complex processes with cross-functional teams  Must possess excellent written, presentation, and verbal skills, with the ability to produce concise, relevant, strategically-driven documents and presentations for senior leaders  Must be a strong team player, detail oriented, and perform well under pressure  Must convey a professional image with ability to coordinate and communicate to all levels within the organization, including Executive Leadership  Ability to influence without authority and work in a matrix environment required  Ability to effectively manage and deliver on many projects at once within strict deadlines is required    Bachelor's degree in Data Analytics, Engineering, Business, Finance or related analytical field required  Previous experience identifying, cleaning, and structuring new data sources a plus"
Staff Data Scientist,GE Digital,"Atlanta, GA, US","Role Summary: The Staff Data Scientist in Power Digital Data Science &amp; Analytics team will be responsible for delivering machine learning models, data science methods and analytics in a commercial technology and product development environment. In this role, you will contribute to the design, development and deployment of new, commercially re-usable analytics for addressing complex problems across power generation, transmission and distribution domains.    Essential Responsibilities    As a Staff Data Scientist, you will be part of teams on commercially facing product development initiatives, involving domain and system understanding, large and complex data sets from multiple sources. These teams typically include data scientists, analytics engineers, data engineers, software developers, product managers, program managers and end users, working in concert with partners in GE Power and Digital businesses. Potential applications areas include asset performance management, asset monitoring and diagnostics, operations optimization, network level optimization, energy orchestration, outage response, risk assessment etc.   Build and lead development of physics aided AI and Machine Learning driven cutting edge analytics for Power Generation, Transmission &amp; Distribution (T&amp;D) product suites  Demonstrate solid engineering and domain knowledge in delivering innovative advanced analytics based solutions for power customers  Engage key technical &amp; subject matter experts (SMEs) across the business for knowledge capture into the solutions. Work with Data Science &amp; Analytics, Software Engineering, Product Management and other business functions to develop, verify, and validate analytics to address customer needs and opportunities across digital energy value chain  Demonstrate technical depth in building foundation for AI and Machine technologies for Power Generation, Transmission and Distribution analytics use cases  Collaborate with Power and Digital businesses to build differentiated applied analytics, predictive analytics and prescriptive analytics that fit the design and future of Power products  Work as part of a cross-functional team to translate algorithms into commercially viable products and services.  Work with data engineers on data quality assessment, data cleansing and data analytics  Apply a structured process to design and build new analytic packages and contribute to build out of most comprehensive Analytics Catalog for Power business  Contribute to technology forecasting and IP generation for the business  Work with customers to capture data and analytics requirements  Foster an environment that encourages innovation, creative risk taking, speed and agility    Qualifications/Requirements    Basic Qualifications:   Master’s degree in a “STEM” major (Science, Technology, Engineering, Mathematics) plus 6 years analytics development for industrial applications in a commercial/industrial setting OR Ph.D. in a “STEM” major (Science, Technology, Engineering, Mathematics) plus 4 year analytics development for industrial applications in a commercial/industrial setting  Minimum of 3 years of engineering experience with hands on implementation of Data Science and Analytics/ AI &amp; ML techniques for industrial applications  Eligibility Requirements:   Legal authorization to work in the U.S. is required. GE may agree to sponsor an individual for an employment visa now or in the future if there is a shortage of individuals with particular skills.  Must be willing to work out of an office located in Atlanta, GA   Must be willing to travel to other GE and customer sites as required with &lt; 10% travel anticipated  Desired Characteristics:   Demonstrated expertise in the use of one or more of latest analytic software tools or packages (e.g., Python, R, SAS, JMP, SPSS etc.). Programming experience with open source scripting and other data analysis packages  Demonstrated expertise in data modeling, feature engineering, and the development and application of descriptive, applied, and predictive analytics on industrial data sets  Demonstrated expertise in data science methodologies, technology and industry trends  Demonstrated expertise in data visualization and storytelling to translate complex data into customer insights  Strong analytics skills with expertise in machine learning, statistical analysis, signal processing and data mining. Demonstrated skill in prescriptive analytics and analytic productization  Understanding of industrial equipment, processes and energy network operations, especially in the areas of power plants, transmission &amp; distribution domain  Hands on experience with data management methods, analytics deployment and orchestration tools, database technologies and visualization tools for customer facing software applications  Proven track record of Innovation and IP generation  Strong customer mindset and ability to understand commercial and product strategy.  Demonstrates awareness of important current trends affecting the industries that GE Power Digital operates in  Experience working effectively on multiple outcome-focused commercial solutions simultaneously  Domain expertise in power generation, transmission &amp; distribution space with broad understanding of energy products and services  Proactively engages with cross-functional teams to resolve issues and design solutions using critical thinking and analytics skills and best practices by actively incorporating input from various sources  Demonstrated expertise working in dynamic global team settings in prior roles  Demonstrated expertise in critical thinking and problem solving methods  Continuous improvement oriented – actively generates process improvements and drives change initiatives working in ambiguous environments  Must be a team player with a strong desire to win. Highly organized and efficient; able to balance competing priorities and execute accordingly  #DTR  About Us: GE (NYSE:GE) drives the world forward by tackling its biggest challenges. By combining world-class engineering with software and analytics, GE helps the world work more efficiently, reliably, and safely. GE people are global, diverse and dedicated, operating with the highest integrity and passion to fulfill GE’s mission and deliver for our customers. www.ge.com GE offers a great work environment, professional development, challenging careers, and competitive compensation. GE is an Equal Opportunity Employer . Employment decisions are made without regard to race, color, religion, national or ethnic origin, gender (including pregnancy), sexual orientation, gender identity or expression, age, disability, veteran status or any other characteristics protected by law.  Additional Eligibility Qualifications: GE will only employ those who are legally authorized to work in the United States for this opening. Any offer of employment is conditioned upon the successful completion of a drug screen (as applicable). Additional Locations: United States;Georgia;Atlanta;"
Data Analyst - Transformation Analytics,The RowAllen Group,"Atlanta, Georgia","Our client, located in Atlanta boasts a friendly and dynamic culture, excellent work/life balance and the company is the industry leader in it's space. This role reports to the Senior Director -Data Analytics and will directly support the broad management team including executive leadership.     The Data Analyst will provide daily insights and broad scope big picture analysis to progress meaningful transformation of the corporation on a cross funcitional basis. This role will create recommendations based on financial and data analytics to further the corporate's transformation initiatives.      Responsibilities:    Recommend and support strategic operational changes through use of deep analytics, undestanding of the business and creativiity.  Utlize data visualization techniques to communicate results and support strategic recommendations.    Conduct in-depth analyses of performance across a variety of operations/groups and present recommendations to team members and management.  Helps with identification of opportunities and contribute to the development of business recommendations.  Builds, maintains, and improves reporting that informs key business strategies.  Collects, cleans, and validates data as needed to support these responsibilities.        Required Education, Experience, Skills     BS/BA degree. Preferred advanced degree   1-5 years of experience in related field  Proficient SQL programming skills to extract, transform, and prepare data for analysis  Data visualization skills and experience in applications such as Power BI or Tableau  Demonstrates proficiency in several areas of analysis, data visualization and statistical modeling  Experience in a wide range of qualitative and quantitative analytical methods and their appropriate application to business issues  Understanding of how to blend data from multiple sources to help answer key business questions"
REMOTE: Data Scientist,"Conch Technologies, Inc","Atlanta, GA, US","Hello Associates,  *****Greetings from Conch Technologies*****    Title:   Data Scientist    Length: 12+ month's contract ( REMOTE)     Location: Atlanta, GA      Required Skills    Minimum of 3 years of experience as a Data Scientist  Will be leading projects and creating models  Must have extensive Python for time series data  Scikit-learn experience  Machine Learning and Deep Learning    Job Description    A Day In The Life Could Include:     Work with product managers and clients to better understand the business problem     Think through a business problem and come up with a set of hypotheses     Create a list of potentially relevant supporting data elements     Work with data engineers and/or data analysts to procure data and test it for problems     Collaborate with other Data Scientists     Propose modeling approaches     Mine the data to check completeness, value distributions, etc.     Increment data: data imputation and feature engineering     Test data for signal     Run feature selection     Tune the model     Set up tests for the model health     Collaborate with product managers to find the best way to present the results     Work with developers on product ionizing models       What Will Put You Ahead       An advanced Degree (Masters or PhD) in engineering, mathematics, physics, economics, computer science, statistics, or business analytics.     Experience leveraging cloud platforms such as Amazon Web Services (AWS) and Google Cloud Platform (GCP)    Strong research skills and the ability to put emerging ideas into practice`      (experience &amp; Education Required)      What You Will Need To Bring With You:       A minimum of 3 years of post-academic experience developing advanced analytics and applying data science in a business environment     Experience in data mining techniques and methodologies (data prep/modeling, classification, regression, clustering, causal modeling, AI, machine learning, ensemble approaches)    Experience developing in Python within a production environment     Advanced experience in data visualization tools with a strong grasp of effective data modeling and visualization practices     The ability to rapidly develop proof of concepts and test new ideas, as well as the ability to scale these ideas into production ready models that can be deployed within our organization     Examples of how your passion for data driven decision making and intellectual curiosity translated in to value for your organization       Notes    Interview will be via phone screen!    Selling Points For Candidate    Year long project that is 100% remote!"
"Director, Data Science - ATL",Daugherty Business Solutions,Greater Atlanta Area,"Team Daugherty is looking for an experienced Data Scientist to join our team! This role will have the opportunity to work with Daugherty's clients in 6 major markets to craft advanced analytics solutions. As the Director, Data Science, the professional in this role will be responsible for mentoring Data Engineers, Information Analysts and Information Architects, assisting junior consultants as they learn more about the tools, techniques, and business outcomes that data science can enable. The ability to effectively manage talent and create an engaged, high-performing team environment is extremely important to achieving success in this role at Daugherty.  This is an enterprise role that will work with all of Daugherty's business units. The Director, Data Science may live in any of Daugherty's local markets and travel up to 80%. As the Director, Data Science, you will be responsible for the following: • Keeping up with new theories, strategies and best practices. • Thinking beyond current knowledge and existing assumptions to develop new solutions and strategies. • Understanding and effectively utilizing analytics systems, databases and tools. • Ensuring alignment of the Data &amp; Analytics Line of Service's strategies, initiatives and priorities with the enterprise strategies. • Collaborating with multiple areas within the capability (e.g., insights strategy and execution, research, analytics, etc.) to gain an expert understanding of the company's current and future customers. • Applying knowledge and insights to customer trends and taking action to ensure the highest levels of customer satisfaction and competitive advantage for the enterprise. • Owning development of a clear, relevant, actionable, measurable, trusted view of the customer through consumer research to support decisions and actions that drive growth of the global enterprise. • Data mining using state-of-the-art methods. • Processing, cleansing and verifying the integrity of data used for analysis. We are looking for someone with: • A degree in computer science, MIS, mathematics or statistics. • 8+ years of progressive experience in data science methods and analytics consulting, or 15+ years of experience in data warehousing, data architecture and information management projects involving analytics. • Demonstrated ability to deliver data science solutions for clients (end-to-end design and delivery of a significant data science project). • Professional experience applying advanced analytics and data mining techniques to enable decision support systems and customer strategies. • Proven data engineering or data visualization experience with large and/or complex data environments. • Advanced understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests and Neural Networks. • Experience with commonly used data science toolkits, such as Python, SAS, R, Weka, NumPy or MatLab. • Experience working with data visualization tools, such as D3.js and GGplot. • Proficient skills using query languages, such as MongoDB, Cassandra and HBase. • Strong applied statistics skills. • High intellectual curiosity with the desire to identify potential use cases for predictive analytics. • Experience creating impactful models and algorithms for multiple functional areas (e.g., risk management, customer insights, real-time decision support, etc.). • Expert understanding of industry trends for consumer insights analytics. • Ability to understand and apply trends in research and analytics, and to apply learning, insights and recommendations to drive critical objectives. We offer members of Team Daugherty: • Excellent health, dental and vision insurance. • Revenue sharing and a 401(k) retirement savings plan. • Life, disability and long-term care insurance. • Robust career development and training. Apply now and find out why Fortune 500 companies trust Daugherty Business Solutions with their mission-critical projects."
Data Scientist,HD Supply,"Atlanta, GA, US","HD Supply (NASDAQ:HDS) (www.hdsupply.com) is one of the largest industrial distributors in North America. The company provides a broad range of products and value-add services to approximately 500,000 customers with leadership positions in maintenance, repair and operations and specialty construction sectors. Through approximately 260 locations across 36 states and six Canadian provinces, the company's approximately 11,000 associates provide localized, customer-driven services including jobsite delivery, will call or direct-ship options, diversified logistics and innovative solutions that contribute to its customers' success. With an active commitment to the communities in which we operate, HD Supply associates are part of a thriving organization that supports the virtues of wellness, diversity and inclusion - all of which are top priorities for the company. Equally as important is empowering our associates to grow professionally while providing competitive benefits and compensation. If you’re ready to find a rewarding career and achieve your full potential with a growing industry leader, HD Supply is ready for you!    Job Summary    Responsible for modeling complex enterprise problems, discovering enterprise insights, and identifying opportunities through the use of statistical and machine learning algorithms, data mining, and visualization techniques. Integrates and prepares varied datasets, architects custom data environments, and communicates validation of results.    Major Tasks, Responsibilities And Key Accountabilities     Leads discovery processes with key stakeholders to identify business requirements and expected outcomes.  Makes strategic recommendations on data collection, integration and retention, business requirements, and knowledge of best practices.  Develops innovative and effective approaches to solve analytics problems and communicates results and methodologies.  Collaborates with subject matter experts regarding relevant sources of information and makes recommendations on data collection, integration, and retention requirements.  Recommends new and improved methods to improve data and search quality and predictive and prescriptive capabilities.  Integrates and prepares large, varied datasets. Architects specialized database and computing environments and communicates results.  Creates statistical and machine learning models to solve complex business problems across Sales, Marketing, and Supply Chain.  Partners with Data Engineers and Information Technology to operationalize machine learning algorithms in a production environment.    Nature and Scope    Identifies key barriers/core problems and applies problem solving skills in order to deal creatively with complex situations. Troubleshoots and resolves complex problems. Makes decisions under conditions of uncertainty, sometimes with incomplete information, that produce effective end results.  Independently performs assignments with instruction limited to the expected results. Determines and develops an approach to solutions. Receives technical guidance only on unusual or complex problems or issues.  May oversee the completion of projects and assignments, including planning, assigning, monitoring and reviewing progress and accuracy of work, evaluating results, etc. Contributes to employees' professional development but does not have hiring or firing authority.    Work Environment    Located in a comfortable indoor area. Any unpleasant conditions would be infrequent and not objectionable.  Most of the time is spent sitting in a comfortable position and there is frequent opportunity to move about. On rare occasions there may be a need to move or lift light articles.  Typically requires overnight travel less than 10% of the time.      Education And Experience     Typically requires BS/BA in a related discipline. Generally 5-8 years of experience in a related field OR MS/MA and generally 3-5 years of experience in a related field. Certification is required in some areas.      Preferred Qualifications     2-3 years of experience in the field of retail marketing or operational related applied Data Science  3+ years of relevant quantitative and analytics experience or equivalent educational experience  Masters’s degree in mathematics, statistics or computer science or related field preferred  Strong understanding and application of statistical methods and skills: distributions, experimental design, variance analysis, A/B testing, and GLM/ Regression.  Expertise in machine learning algorithms and experience using the following ML techniques: Logistic Regression, Decision Trees, Random Forests, Gradient Boosting, SVMs, Time Series, KMeans, Clustering, Recommendation Systems  Strong coding and debugging skills in one or more of the following technologies: Python, R, Scikit-learn, H2O, Azure  Advanced knowledge of SQL and proven experience with large data sets such as Hadoop, hive, spark  Strong skills in developing recommendation engines / collaborative filtering or developing models for supply chain optimization a plus  Experience visualizing/presenting data for stakeholders using any of the following: Tableau, PowerBI, ggplot, etc.  Must have a proven track record of partnering with business in delivering quality business solutions  Strong collaboration skills with both technical and non-technical groups   PRID142"
