Data Scientist Intern,Recreational Equipment Inc,"Bellevue, WA, US","Data Scientist Intern  Share  Posted Date: Nov-11-2019  Job ID: 16079  Job Type: Full Time  Job Function: Internship  City: Bellevue  State: Washington  Store: Bellevue    What's Cool About This Job    REI is looking for a Data Science Intern to contribute to REI’s success by developing, designing, adapting, prototyping and implementing in code, supervised and unsupervised machine learning and advanced statistical algorithms. Throughout the course of your internship experience, you will own and drive a challenging and relevant project to use Machine Learning to solve real world business challenges. Under the supervision of your Manager, and as a key member of the Business Intelligence &amp; Analytics department, you will gain insights into the key functions of your team as it relates to REI’s broader Analytics strategy and vision.    Examples Of Our Data Science Intern Projects May Include     Customer Propensity Model   Design and build a machine learning model to score customers based on their likelihood of purchasing specific types of products (e.g. brand preferences, price point, etc.) or engaging with specific types of content (e.g. start a conversation with other members on our community).    Image Classification   Use a neural net to create new product attributes based on existing product images. For example, develop a model that can determine the pattern of a fabric (striped, plaid, solid, etc.) or a model that can determine fit (skinny, comfort, baggy).    Search Contextualization   Use natural language processing along with online behaviors to interpret customer search queries. For example, if a user enters a search term of “patagonia” should the results include Patagonia-brand apparel, trips to Patagonia in South America or both?        REI Introduction And Exposure To     Seattle Area  Challenging and relevant project assignments  Data Wrangling, Machine Learning &amp; Data Science to solve business problems and drive incremental customer engagement and revenue in a Retail organization.  Leadership team members  Cross-divisional intern activities  Mentorship    Bring your passion and expertise    Job Functions Include     Evaluates and recommends approaches to various data analytics problems.  Analyzes and evaluates data sets for both insight into the data and usability for machine learning applications.  Conditions data for analysis and works with large scale structured and unstructured data.  Creates data pipelines and works with large scale, distributed compute and storage platforms.  Completes programming and implements efficiencies, performs testing and debugging.  Completes documentation and procedures for installation and maintenance. Models and acts in accordance with REI’s guiding values and mission      Qualifications And Expectations     Currently majoring in Computer Science, Mathematics or Analytics/Data Science graduate programs    Coursework completed in some or all of the following areas: Business Analysis, Statistics, Operations Research, SQL Programming, Data Mining, Python/R Programming  Candidates should have a strong aptitude in analytics and problem solving. Proficiency in SQL and Python/R preferred.    At REI we offer an enviable work environment that has been recognized on the ""100 Best Companies to Work For"" list since the award's inception – 22 years in a row! Sure, we work hard, but it’s balanced with time off to play—a strategy that works for us as we continue to grow and thrive. Want to enjoy a workplace where you can be yourself, be heard and be respected while having a job that challenges you? This is the place.  With more than 150 retail locations (and growing), REI offers unique competitive benefits to its more than 13,000 employees, including healthcare, gear and apparel discounts, free equipment rentals and challenge grants to help employees reach personal outdoor goals, generous retirement plan contributions, public transit subsidy, adoptions assistance, paid sabbaticals, and more.  REI is an Equal Opportunity Employer  ApplyBack to job search  Share"
Senior Data Scientist,Expedia Group,"Bellevue, Washington, United States","Are you looking for a new challenge? We are looking for a best-in-class Data Scientist to join our marketing analytics team and help Expedia continue generating incremental returns on our marketing spend. This role is expected to design impactful experiments and to develop the best ways to measure them using appropriate statistical methodology. The challenges will lie in vastly different ad platforms (FB vs. Google vs. Trivago, etc.), massive data at the aggregate level but oftentimes sparse data at the granular/actionable level, and also common tracking challenges (e.g. cookies, frontend pixels, etc.). Expedia helps millions of travelers around the world, and improving how we utilize our budget (in the hundreds of millions of dollars annually) helps us improve the traveler experience. If you are passionate about the prospect of performing applied research in novel ways at one of the largest travel companies in the world, read further!      RESPONSIBILITIES  -  You will partner with analytics, data science, operations, and ad partners to advance Expedia’s competency around incremental returns on marketing spend.    -  You will figure out the best methods of measurement and analysis for marketing experiments to optimize spend at the channel and audience levels    - Determine best methodologies to segment users for marketing acquisition and retention use cases    - Build, assess, and iteratively improve predictive models using best-in-class machine learning methods and best practices within content generation (using NLP) and customer lifetime value (CLV) predictions across a variety of business problems    -  Ensure the optimal design of marketing experiments to test for key objectives and improve signal detection / statistical power    -  Make recommendations on data tracking and pipelines so that we continue improving testing infrastructure over time    -  Provide mentorship, peer review, and thought leadership across the business in the areas of statistical methods, experimentation, and tools      YOUR BACKGROUND  -  You have a Ph.D. in Statistics, Operations Research, Applied Math or related field with 3+ years work experience in industry post PhD, or Masters degree with 7+ years of work experience in industry post masters.    - Hands on experience in machine learning, building datasets, selecting and engineering features, building and optimizing algorithms.    - In-depth understanding of statistics and its applications. Proficiency in working with statistical principles    -  You have a history of solving hard problems in novel ways (when necessary)    -  You have strong experience in statistical programming (Python, R, etc.) and data preparation (SQL)    -  You can demonstrate ability to apply a wide variety of statistical methods and data science models to effectively solve business problems    -  You have direct experience in ecommerce / B2C is preferred, but other experience will be considered (e.g. Biostatistics)      WHAT WE CAN OFFER YOU  -  Challenging problems, a business that loves to test &amp; learn, and lots of data    -  An interesting industry that impacts millions of travelers around the world    -  An environment that encourages innovation, collaboration, and thought leadership    -  Personal growth (conference attendance, skillset expansion, etc.)"
Sr. Data Scientist (Augmented Analytics),Greylock Partners,Greater Seattle Area,"Location:  Seattle      Funding Round:  Seed      Industry:  Augmented Analytics       Founders:  Product and Engineering leaders from Dropbox, Amazon, etc.      Team Size:  &lt; 10 people (hiring early team)      Technology:  This startup is delivering causal analytics to data teams in a SaaS-based model that will help data scientists, product managers, and data analysts proactively see trends in their business metrics, generate explanations based on internal drivers (like code changes, other metrics), and identify external drivers (like weather, OS version updates, device adoption rates, stock market).      They are looking to combine the best of human intuition, semantic understanding of underlying metrics and what they mean, and machine learning techniques to monitor and identify anomalous behavior in metrics, generate potential causes and explanations by reasoning over all other metrics in the system as well as external/environmental data, and surface them to data teams with a tight feedback loop to improve with their input. With such a solution, data teams can become the superheroes of an organization -- able to track thousands of metrics in real-time and generate answers to “why” questions within minutes, not weeks.      Opportunity:       Technical lead for all data science efforts. The ideal candidate will be 75% scientist and 25% engineer as we're looking for someone who can do both offline and online modeling. Your work will be cutting edge (emerging market) and will have a tremendous impact on the company's ability to deliver novel insights to their customers via predictive modeling of metrics and their relationships.      Role (Key Traits):        Expertise:  Proven ability to tease apart trends from large volumes of data with 4+ years experience working on large-scale analytics systems and creating predictive/ensemble models (previous research/experience in real-time analytics, data telemetry, and/or explainability would be a strong plus)   Academic Foundation:  Strong math and statistical skills. A candidate with prior operations research background who has expanded their skillset into modern machine learning techniques would be very interesting to us!   Startup Attitude:  Able to cope well with ambiguity and has a “founder mentality” in terms of startup scrappiness, sense of urgency, etc. and ability to unblock themselves whenever necessary (e.g., data import, data prep, feature engineering, model evaluation, etc.)   Pragmatism:  Knows when to use build vs using existing tools for the task (e.g., not trying to build a new ML model when a well-understood statistical technique is the best tool to use)       Application Process:   I will contact anyone who looks like a potential match--requesting to schedule a call with you immediately. Once contacted, I'll explain our VC Recruiting model, spend some time getting to know you better, and will discuss various startup opportunities within our portfolio with you as well.     Due to the volume of applicants we typically receive from our job postings, a follow-up email will not be sent until a match is identified with one of our investments.      Greylock Talent:   I am a full-time, salaried employee of Greylock, and there are no fees associated with any of the work I do. My team provides free candidate referrals/introductions to all of our active investments (one of the many services we provide), and I'm always looking to add new people to our network of talent."
Data Scientist II - Shipper Experience,Convoy Inc,"Seattle, WA, US","Who We Are    Convoy, one of the fastest growing startups in the U.S., is transforming the $800 billion trucking industry. We offer the world's largest companies the best option for moving their freight through our network of thousands of technology-connected trucking companies.  The Data Science team is at the core of Convoy’s business. We build the models that power freight pricing, shipment offer relevance, auction bidding strategy, and other core services. The breadth of the problems space is huge, spanning machine learning, optimization, metric definition, econometrics, and prediction domains. And we have only begun to dig into the difficult and diverse problems in our two-sided marketplace.  At Convoy you will be expected to work autonomously and own your domain end-to-end. You will collaborate with Research Scientists, Product Managers, and Engineers across the Product organization and interact with stakeholders across the company. You will be responsible for defining core business logic in our data warehouse, developing insights to drive product decisions, and building data science models.  The Shipper Experience team is responsible for building deep relationships with our customers and partnering to solve their most complex transportation issues. We build software and develop strategies to improve operational efficiency, deliver trusted insights, and connect our customers to endless capacity. By working with stakeholders across the company, we deliver an unparalleled experience and build trust with our customers.    You Have The Following Skills And Experience      Minimum of 5+ years of industry experience at top-tier companies in Consulting, Business Intelligence, Data Scientist, or Analytics roles  SQL fluency  ETL pipeline experience  Experience with scientific/statistical languages such as R or Python  Ability to break down high level business problems into concrete analytical solutions  Strong communication and keen attention to detail       Nice To Have Skills      MS in economics, statistics, computer science, operations research, engineering, a natural science or equivalent quantitative subject  Strong examples of your outputs influencing a product or engineering road-map  Operations Research background or familiarity   Customer Acquisition experience.        Benefits Of Working At Convoy       Health &amp; Wellness:  Taking care of your health comes first. Convoy covers 100% of your medical, dental, and vision premiums, and 85% for your family. We also provide access to the gym and showers in our building.   In-Office Happiness:  Enjoy catered meals multiple times through the week, and fully stocked fridges and pantries to keep you running full.   Commuter Benefits:  We transport the world; the least we can do is help get you to work. Every employee receives a fully paid Orca Card to get you around on the bus, light rail, or water taxi. We also provide locked bike storage if you prefer to pedal in.   Time Off:  Life outside of work matters! Convoy has a flexible vacation policy, so take the time off you need- we don’t track vacation or sick time. We also offer generous parental leave for those expecting new additions to their family.   Compensation:  We offer market competitive compensation, including stock options and a 401k plan to help save for retirement.     Candidates must be eligible to work in the U.S. at our Seattle HQ.  Convoy is an equal-opportunity employer and we welcome applicants from all backgrounds. If you’re a passionate team player who wants to have an outsized impact on a diverse and dynamic team, we’d love to hear from you!"
"Data Scientist I-III, Spatial Single-Cell RNA Sequencing",Fred Hutch,Greater Seattle Area,"Cures Start Here.  At Fred  Hutchinson Cancer Research Center, home to three Nobel laureates,  interdisciplinary teams of world-renowned scientists seek new and  innovative ways to prevent, diagnose and treat cancer, HIV/AIDS and  other life-threatening diseases. Fred Hutch’s pioneering work in bone  marrow transplantation led to the development of immunotherapy, which  harnesses the power of the immune system to treat cancer. An  independent, nonprofit research institute based in Seattle, Fred Hutch  houses the nation’s first cancer prevention research program, as well as  the clinical coordinating center of the Women’s Health Initiative and  the international headquarters of the HIV Vaccine Trials Network.  Careers Start Here.     The  Innovation Laboratory (iLab) at Fred Hutch is seeking a Masters- or  PhD-level data scientist. The iLab is a new collaborative initiative of  the Immunotherapy and Translational Data Science  Integrated Research Centers (IIRC and TDS_IRC) with a mission to  advance the introduction and development of new immuno-oncology research  technologies. The iLab will spur in-house development and early  adoption of novel techniques, including advanced single cell RNA spatial  sequencing, T- and B-cell receptor sequencing, and other DNA/RNA-based  technologies. The data scientist will work closely with lab personnel  and immunotherapy researchers to develop data analysis methods for new  technologies.    Over the past three years,  Fred Hutch has launched three Integrated Research Centers (IRCs) to  increase collaborative research across the Center and stimulate  transformative cancer discovery. The IIRC, led by Dr. Stanley Riddell, and the TDS_IRC, led by Dr. Raphael Gottardo,  have joined together and created the iLab to speed adoption of novel  technologies, particularly those that generate large datasets of high  utility to immunotherapy. The successful candidate will be embedded in  the iLab, but will also have close ties to the Gottardo Lab and the  TDS_IRC. The iLab will initially be housed in the Bielas Lab.  Working closely with Drs. Bielas and Gottardo, the successful candidate  will function with a high degree of independence as they manage daily  activities. We see the integration of computational work within the iLab  as an integral part of its success, providing computational innovation.    As  a Fred Hutch strategic initiative, we value inclusion and a diversity  of backgrounds and perspectives to inform our work. We believe in  supporting each other through mentorship and providing resources for  professional development. Given these values, we strive to make our  recruitment and promotion processes fair and transparent. Therefore, we  strongly encourage all individuals with an interest in the position to  apply.      We  are seeking a Masters- or PhD-level data scientist to work with the  iLab to develop workflows and data analysis pipelines, from novel  genomics technologies developed in-house to collaboration with select  industry partners. The data scientist may also support some projects  more broadly, creating workflows and analyses that also include data  sets generated outside of the iLab, clinical data, and other translation  data sources. The ideal candidate will support large collaborative  projects in a wide range of problems in oncology research and serve as a  consultant/link between the iLab, laboratory and clinical scientists.  The incumbent will collaborate with laboratory-based scientists,  clinical investigators, biostatisticians, data scientists, programmers  and computational biologists in two ways:    As member of the  iLab, creating novel workflows and data analysis pipelines for novel  technologies being tested and developed in the laboratory.   As a  contributing member on teams using novel technologies in the iLab,  creating and using computational tools for analyzing clinical and  pre-clinical samples.        Through these  multi-disciplinary collaborations, the data scientist will support and  expand opportunities to apply novel tools and technologies to innovative  pre-clinical and clinical studies.           Responsibilities        Consult with Fred Hutch researchers collaborating with iLab to solve their data science problems   Manage and set scientific priorities across projects   Develop  and optimize computational pipelines to enable the integration and  management of large and complex data sets generated in the iLab   Test and potentially develop open-source software for reproducible research   Interpret results from computational and statistical analysis   Assist with study design and analysis of pre-clinical and clinical trials   Participate in the dissemination of research findings   Co-author manuscripts for publication            Qualifications       Data Scientist I - Bachelor's  degree in bioinformatics, computational biology, biostatistics,  statistics, computer science, or a related field and a minimum of 2+  years of hands-on data science experience       Data Scientist II - Bachelor's  degree (Master's or PhD preferred) in bioinformatics, computational  biology, biostatistics, statistics, computer science, or a related field  and a minimum of 5+ years of hands-on data science experience       Data Scientist III - Bachelor's  degree (Master's or PhD preferred) in bioinformatics, computational  biology, biostatistics, statistics, computer science, or a related field  and a minimum of 8+ years of hands-on data science experience       Minimum qualifications (all levels):    Experience in analysis of next generation sequencing (NGS) data   Excellent  programming skills (Python, R, C/C++, Java) including best software  development practices (e.g. design, unit tests, documentation, code  review)   Excellent interpersonal, oral and written communication skills   Strong work ethic   Ability to work in a team   Ability to manage multiple projects and to meet deadlines        Preferred qualifications:    Experience in high-dimensional data, particularly with NGS and single-cell NGS (e.g. scRNA-seq)   Experience in cloud computing (e.g. AWS)   Experience in immunology            Our Commitment to Diversity        We are proud to be an Equal Employment Opportunity (EEO) and Vietnam Era  Veterans Readjustment Assistance Act (VEVRAA) Employer.  We are  committed to cultivating a workplace in which diverse perspectives and  experiences are welcomed and respected.  We do not discriminate on the  basis of race, color, religion, creed, ancestry, national origin, sex,  age, disability (physical or mental), marital or veteran status, genetic  information, sexual orientation, gender identity, political ideology,  or membership in any other legally protected class.  We are an  Affirmative Action employer.  We encourage individuals with diverse  backgrounds to apply and desire priority referrals of protected  veterans. If due to a disability you need assistance/and or a reasonable  accommodation during the application or recruiting process, please send  a request to our Employee Services Center at escmail@fredhutch.org or  by calling 206-667-4700."
Principal Data Scientist,Stackline,"Seattle, WA, US","Stackline is a retail intelligence and software company founded by a group of industry veterans. Our proprietary technology activates data, automates execution, and optimizes e-commerce and digital advertising performance to help hundreds of the world’s largest companies solve the hardest problems in retail.  Join our team as a Principal Data Scientist and you will help leading consumer brands use data and technology to discover insights, improve decision-making, and transform their businesses.  As a Principal Data Scientist at Stackline, you will work in a fast-paced team-focused environment developing applied machine learning solutions to provide predictive analytics. You will use your experience to analyze and glean insights from massive data pipelines, as we process, ingest and cleanse over a billion data points each week. You will be working closely with Data Engineers, Software Engineers, and Product Management teams to deliver high quality data products. This is a very hands-on analytical role, where a large part of your time is spent writing code, while the remainder is spent architecting, developing, and testing new models.  We're looking for applied data scientists to come in ready to explore our diverse array of datasets in order to develop models that have direct impact on our products.    Responsibilities     Conduct end-to-end analyses from data requirement gathering in addition to data processing and modeling.  Architect data and modeling pipelines.  Partner with cross-functional teams to identify new opportunities requiring the use of modern analytical and modeling techniques.  Utilize data science techniques to design algorithms for outlier detection, recommendation engines and reinforcement learning.  Use existing insights and develop new strategies to drive the product strategy.  Minimum Qualifications   Ph.D. in Mathematics, Physics, Computer Science, or another technical field.  Demonstrated experience with Python and SQL.  Demonstrated experience with big data technologies such as Hadoop or Spark.  Demonstrated experience using machine learning tools such as Tensorflow or sklearn.  Involvement in the scientific community via publications or open source software contributions.  5+ year of direct industry work experience in one or more of the following areas: data science, data analytics or data engineering.  5+ year experience with statistics and probability, particularly their application in systems analysis and operations research.  Preferred Qualifications   Demonstrated experience designing and building new ideas, working closely with technical teams from concept generation through implementation.  Experience working in a startup, retail, digital advertising, or e-commerce environment.  Benefits and Perks: It’s important each and every employee feels they are supported and can complete their life’s best work today and in the future. We are investing in each person not only with competitive compensation, but also with industry leading benefits and perks. A few ways we support our employees is by offering:    100% paid health, medical and vision for employees and qualifying dependents   Company 401k plan   20 days of PTO (with no accrual or tenure needed)   7 company holidays   Paid Maternity and Paternity leave - 20 weeks for new mothers and 12 weeks for new fathers   Summer Fridays to take advantage of the Pacific Northwest weather!   Catered lunches each Friday   Fully stocked kitchen snacks with weekly fresh fruit   Stackline is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status."
Senior Data Scientist,Jobot,"Seattle, WA, US","Senior Data Scientist - IOT Products, ML Algorithms!   This Jobot Job is hosted by Drew J. Fibus Are you a fit? Easy Apply now by clicking the ""Apply"" button and sending us your resume. Salary $125,000 - $175,000   A Bit About Us   We are a fast-growing startup that is revolutionizing the water conservation/IoT tech space! We are the 1st in the Industry to integrate Water, Internet of Things (IoT), Full Stack Cloud Platform, AI/ML, Predictive Analytics and Data Science with a comprehensive patented solution of hardware devices (sensor nodes), secure IoT connectivity and an intelligent SaaS software platform for customer analytics while maintaining the reliability and data accuracy demanded in the Industry. We are very close to securing our Series A and are actively looking for a Senior Data Scientist to lead our team!  If you are a Senior Data Scientist with 5+ years experience then please apply today!   What can we do for you?   Do you want to help save the worlds most precious resource? We do too!   Competitive Base Salary!  Extremely Competitive Equity Package!  Flexible Work Schedules!  Accelerated Career Growth!     Is your background a fit? We are looking for...    Master's or PhD in Computer Science or similar plus   Strong understanding of machine learning algorithms &amp; principles (regression analysis, time series, probabilistic models, supervised classification and unsupervised learning), and their application.  Expert in data mining, machine learning, deep learning, statistical modeling and data visualization techniques using data-oriented tools and languages such Python or R with data analysis libraries (pandas, sklearn, numpy, scipy, dash and matplotlib)  5+ years experience writing SQL-like as well as NoSql queries and databases  3+ years hands-on industry work experience designing and building large-scale data, machine learning, and analytics applications and pipelines that are well-designed, cleanly coded, well-documented, operationally stable, and timely delivered  Applied Machine Learning experience (regression analysis, time series, probabilistic models, supervised classification and unsupervised learning).   Strong mathematical background (linear algebra, calculus, probability and statistics).  Experience with scalable ML (MapReduce, streaming).  Experience with deep learning algorithms and techniques, including but not limited to CNN, LSTM, RNN, TensorFlow, Keras, Caffe, PyTorch  Experience setting up and using large-scale distributed data-processing frameworks such as Apache Spark and Hadoop Map-Reduce  Experience working with enterprise-grade cloud computing platforms such as AWS, Azure or GCP       Why join us?     We can offer you the opportunity to work on State-of-the-Art technology and make a meaningful and important impact on today’s society and the next generation! Help us revolutionize the water conservation industry and enjoy accelerated career growth with exciting equity stake in the world’s 1st and only patented water/IoT/Cloud technology!  Interested in hearing more? Easy Apply now by clicking the ""Apply"" button."
Data Scientist II,Vprecruiter,"Bellevue, WA, US","Job Details   Egencia Egencia is Expedia Group’s business travel company. In the same spirit, we are pioneers in the industry. Always solutions oriented, we value human contact. Egencia's teams collaborate globally to provide business travelers with the best possible user experience every single day.  Each year Egencia helps thousands of companies in over 60 markets better run their travel programs. We provide modern solutions and outstanding service to millions of travelers as they plan, take and complete every business trip. We deliver bottom-line savings to our clients and support the needs of the modern business traveler. Egencia blends classic travel agent services, creative travel technology, and global travel market expertise to deliver solutions and cost-savings to companies around the world. From planning the trip and ensuring compliance, we are with our clients every step of the way. Unique in the market, we operate like an agile start-up, backed by one of the world’s largest travel groups, Expedia Group.  We are looking for a Data Scientist to join a team that is establishing the foundation for data science at Egencia. We are researching and developing methodology, approaches and integration of data science practice at Egencia both organizationally and across the entire technology stack. The team is small, interdisciplinary and looking for others to help pioneer, prototype and advocate. You could be working on a broad range of areas including machine learning, algorithm development,  segmentation, recommendations, data pipelines, and analytics. We expect a new team member who wants to help build and direct Egencia’s future.    Responsibilities    You will improve the product offerings of Egencia and enhance business, product and our clients own analytics. You'll discover and define your own work, help establish the direction of the team and data sciences role within Egencia. Build strong relationships with the technology, product and business teams within Egencia.    Required    BA/BS in a quantitative field or related field, e.g. statistics, computer programming, mathematics  2 or more years of experience working with real data:  cleaning, modeling, integrating in a similar position. Strong knowledge of set based languages, e.g. SQL Strong working knowledge in at least one of Java, Python, Scala, R. Strong business analytics experience Ability to work in a multi-functional team alongside developers, statisticians and other data scientists. Strong ability to explain complex areas in simple terms and work with various business stakeholders to gather information and relate topics. Passionate about solving problems and finding patterns and insights within structured and unstructured data.    Preferred    MS in a quantitative or related field, e.g. statistics, computer programming, mathematics. Well versed with cloud solutions (AWS, Azure), distributed computing (Spark, Hadoop), Omniture/Google Analytics, and knowledgeable in the B2B and B2C space. Machine learning techniques such as Bayesian methods, clustering, decision trees, random forests, NLP etc., with experience in selecting features, building and optimizing, supervised versus unsupervised, etc. Why Join Us?  Expedia Group recognizes our success is dependent on the success of our people. We are the world's travel platform, made up of the most knowledgeable, passionate, and creative people in our business. Our brands recognize the power of travel to break down barriers and make people's lives better – that responsibility inspires us to be the place where exceptional people want to do their best work, and to provide them the tools to do so.  Whether you're applying to work in engineering or customer support, marketing or lodging supply, at Expedia Group we act as one team, working towards a common goal; to bring the world within reach. We relentlessly strive for better, but not at the cost of the customer. We act with humility and optimism, respecting ideas big and small. We value diversity and voices of all volumes. We are a global organization but keep our feet on the ground, so we can act fast and stay simple. Our teams also have the chance to give back on a local level and make a difference through our corporate social responsibility program, Expedia Cares.  If you have a hunger to make a difference with one of the most loved consumer brands in the world and to work in the dynamic travel industry, this is the job for you.   Our family of travel brands includes:  Brand Expedia®, Hotels.com®, Expedia® Partner Solutions, Egencia®, trivago®, HomeAway®, Orbitz®, Travelocity®, Wotif®, lastminute.com.au®, ebookers®, CheapTickets®, Hotwire®, Classic Vacations®, Expedia® Media Solutions, CarRentals.comTM, Expedia Local Expert®, Expedia® CruiseShipCenters®, SilverRail Technologies, Inc., ALICE and Traveldoo®.   LI-ES1   Expedia is committed to creating an inclusive work environment with a diverse workforce. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. This employer participates in E-Verify. The employer will provide the Social Security Administration (SSA) and, if necessary, the Department of Homeland Security (DHS) with information from each new employee's I-9 to confirm work authorization."
Data Scientist,pozent.com,"Seattle, WA, US","Title: Data Scientist    Location: Seattle,WA    Position: Contract     Job Description    Work Experience of 5-10 years (wide range, will be based on the caliber of the candidate)    Demonstrated/proven track record as an  excellent learner  and take up NEW areas quickly    Engineering background  /  automotive domain  project experience preferred   3-4 years of solid ML Projects + POC experience   Coordinate with different functional teams to implement models and monitor outcomes   Draft business cases and project charters based on discussion with client staff   R and Python + Pandas, Numpy, sklearn, mlr, caret etc.   Must have experience with model deployment and models  running in production     Statistical and data mining techniques : GLM/Regression, Random Forest, Boosting, Trees, text mining, etc.   Experience with platforms such as  Amazon AWS    Experience with serving Machine Learning as an API(microservice layer)   Some experience with BI and visualization tools like Tableau, PowerBI - to explain the findings in the data   SQL would also help in order to perform data acquisition from SQL DBs, Snowflake and other Data Related tools   Preferred but not mandatory: Computer Vision and NLP experience and pre-trained models in these areas   provided by Dice"
Data Engineer,Brooksource,Greater Seattle Area,"Data Engineer            Client Selling Points:     For our client, Yoga is their first love, but they also make technical gear for running, training, and pretty much every other way you like to sweat. You can find their stores all around the world, from Vancouver to Shanghai, and places in between. Their vision is to create transformational experiences for people to live happy, healthy, fun lives.            Responsibilities:     Expand and optimize our data collection and data pipeline architecture   Create data tools for analytics and data scientist team members   Develop, monitor and support data pipelines and ETL workflows   Cloud (Azure) infrastructure administration: network configurations, access and permissions, cloud services   Oversee, participate in and manage production deployments.   Interface with global vendor and internal teams.   Ensure cloud environment reliability, availability, performance and security   Define and implement monitoring and alerting for cloud infrastructure and applications   Coordinate recovery from incidents utilizing well defined operational procedures, tools, and efficient communication across internal and external stakeholders.   Actively use and suggest improvements to continuous delivery toolset.        Requirements:    3+ years and a proven record of success in administration of cloud infrastructure - Azure   3+ years and a proven record of success in monitoring cloud infrastructure, applications, big data pipelines an ETL workflows   2+ years with administration of big data tools: Hadoop, Spark, Kafka, etc.   Proficient experience managing outages, customer escalations, crisis management, and other similar circumstances.   Proficient with DevOps tools and environments like Jenkins, Git, Ansible, Teraform.   Proficient with scripting languages like Python, PowerShell, Bash.   Proficient in SQL   Familiarity with agile software delivery methodologies"
"Data Scientist, Zillow Offers",Zillow,"Seattle, WA, US","About The Team    Zillow is looking for an extraordinary Data Scientist to join a growing team. Zillow is on a mission to give consumers certainty and control when selling their home. In particular, using our unparalleled data, and view into housing markets, to help build a world-class platform for real estate marketplace optimization. In the Zillow Offers product, Zillow buys homes directly from interested homeowners, thereby sparing them the tremendous stress and effort of selling. Instead, we take that upon ourselves by quickly preparing these homes for the market and sell them to buyers. This is a key initiative at Zillow as we aim to define the future of real estate. This product isn’t viable for everyone (yet). When that’s the case, we want to make sure we still help consumers sell their home. Our team is tasked with absorbing dozens, sometimes billions, of rows of data from various sources, organizing them, analyzing them, and visualizing them to help inform both short- and long-term decision-making. Our structure is very flat and you will soon find yourself communicating directly with Senior Leadership. Each team member focuses on a cross-section of the Zillow Offers organization.    About The Role    Once you are here, you'll work to make important, strategic decisions that influence the direction of the company. More specifically:   You will dive into Zillow's internal and third party data (think Hive, Presto, SQL Server, Redshift, Python, Mode Analytics, Tableau, R) to make strategic recommendations (e.g., personalized user flows, segmented marketing audiences, more accurate pricing forecasts).  You will lead analytical efforts to develop scalable and methodologically rigorous approaches to performance measurement (e.g., AB testing, incrementality testing), forecasting, and other applications of advanced analytics.  You will serve as a mentor to other Data Scientists on the team and Analysts across the company by leading learning academies and serving as an available resource for all things related to analytics.  You will mature a common language and approach to analyzing and communicating information and insights across teams.  You will tell stories that describe analytical results and insights in meetings of all sizes with diverse audiences.  You will provide thought leadership across a variety of technical and non-technical audiences to ensure that all levels of Zillow Group make decision with an analytical foundation.    Who you are    We Expect    You will not shy away from complexity or uncertainty. You will develop a deep understanding of our mission, business models, and personas. We want you to use that intuition you've developed (both in business and real life) to find opportunities for growth and cultivate insights from our massive data sets. We're looking for a seasoned data scientist.   You have an undergraduate or Master's degree in a quantitative field (e.g. science, engineering, economics, finance, statistics, or similar).  You have 2+ years of work experience involving quantitative data analysis and complex problem solving.  You have complete command of SQL, Excel, and either Python or R, along with some experience with Tableau and/or Mode.  You have extensive experience directly querying multi-terabyte-sized data sets (with Hive and Presto) including clickstream data (like Google Analytics), third party data (like Facebook) and raw data ingested from non-standard platforms.  You have practice with terminology, and measurement issues related to experimentation, along with a history of applying advanced analytical approaches to derive insights from the data.  You have strong written, verbal, and visual communication skills to concisely communicate in a way that provides context, offers insights, and minimizes misinterpretation.  You have the skills to work cross-functionally and push business partners to focus on realistic goals and projects.    Get to know us Zillow Group houses the largest portfolio of real estate brands on mobile and the web. We are on a mission to rewire the real estate transaction and are building transformational tools and services that make it easier for everyone to find and get into a home they love. We are working to create an on-demand real estate transaction experience for every stage of the home lifecycle -- for buyers, sellers, renters and borrowers - and we're well on our way. No matter what job you're in, you will play a critical role in making this vision a reality for millions of people.  At Zillow Group, we're powered by our inclusive work culture, where everyone has the support and resources to do the best work of their careers. Our efforts to streamline the real estate transaction is supported by our passion to empower people and enrich lives around everything home, a deep-rooted culture of innovation, a fundamental commitment to Equity and Belonging, and world-class benefits. But, don't just take our word for it. Read our reviews on Glassdoor and recent recognition from multiple organizations, including: Fortune 100 Best Companies to Work For (#69), Fortune Best Workplaces for Diversity (#38), Fortune Best Workplaces for Parents (#31), Fortune Best Workplaces for Women (#20), Fatherly's Best Workplaces for New Dads (#37), JUST Capital 100 Company (#69), Bloomberg Gender Equality Index constituent.   Zillow Group is an equal opportunity employer committed to fostering an inclusive, innovative environment with the best employees. Therefore, we provide employment opportunities without regard to age, race, color, ancestry, national origin, religion, disability, sex, gender identity or expression, sexual orientation, or any other protected status in accordance with applicable law. If there are preparations we can make to help ensure you have a comfortable and positive interview experience, please let us know."
NaN,NaN,NaN,None
NaN,NaN,NaN,None
NaN,NaN,NaN,None
title,company,location,description
